straat,lat,lon
Hollenaarstraat,51.0808329817837,3.770919953852645
Patijntjestraat,51.04003195513058,3.708267712673897
Concordiastraat,51.06050436715697,3.7107831833582874
Handbalstraat,51.04067388625245,3.709721249891663
Antwerpsesteenweg,51.06155040541663,3.749288459575717
Zandvoordestraat,50.997426860738805,3.712800999608409
Bagattenstraat,51.04759772339867,3.7268326016255306
Neelkens Stuk,51.045808730142774,3.756925807149379
Kleine Kerkstraat,51.03635466540884,3.7430760880922733
Coupure,51.04666677298036,3.7192117849231616
Coyendanspark,51.05288421435795,3.7357778681567235
Baudelostraat,51.05911908279413,3.730663210087395
Olifantstraat,51.039278883095136,3.733224447886432
Sint-Rochusplein,51.0203544937835,3.6749789875482146
Fleurusstraat,51.03022937098372,3.716798495631195
Aaigemstraat,51.03907407471223,3.705918846562581
Hubert Frère-Orbanlaan,51.04154547994701,3.735658276727871
REINAERTSTRAAT,51.05886188148496,3.7013657425024675
KARPERSTRAAT,51.047390213424414,3.740849797884109
,51.0622236211349,3.7572262918860675
WIJNGAARDSTRAAT,51.04788243375331,3.717865689597948
Ham,51.060541907153855,3.733066533614355
Huidevetterken,51.0624421034949,3.7288480212840858
Limbastraat,51.0773303236402,3.725224259879527
Mimosastraat,51.07328865412809,3.7057463812554445
Herfststraat,51.03468900962084,3.7282982092172006
Antwerpenplein,51.05772735537725,3.7410717026470697
Ajuinlei,51.05211308168313,3.7204770769873927
Ajuinlei,51.05197299932039,3.7204565619970733
Ajuinlei,51.052040825082834,3.7204641134743683
Ajuinlei,51.0519479960473,3.7204512471147266
Ajuinlei,51.05212714667316,3.720482918949165
Gebroeders Vandeveldestraat,51.05079862515571,3.719402627064794
Spitaalpoortstraat,51.05935684918214,3.7432829245539554
Spitaalpoortstraat,51.06030209410305,3.7424138725959217
Spitaalpoortstraat,51.05946978296607,3.743295672946622
Kastanjestraat,51.060283208413104,3.6989690002661213
Kleindokkaai,51.05894736663847,3.7385108337584145
Kleindokkaai,51.05891747737658,3.738523851791856
Kleindokkaai,51.05897215174186,3.738497669806294
Kleindokkaai,51.058997546577565,3.7384877039300606
Spijkstraat,51.05907150147077,3.742632209746405
Hutsepotstraat,51.00520120551907,3.7111708727381068
Hofstraat,51.04505314559069,3.7303698834837795
Ham,51.05690930529986,3.7329636444564698
Hundelgemsesteenweg,51.033450453419206,3.7424439244812002
Hundelgemsesteenweg,51.03342363888726,3.742432755361896
Damaststraat,51.069879592043954,3.685833478008163
Damaststraat,51.069862642796544,3.6857816309178566
Zuiderlaan,51.048950746543035,3.6882078364209367
Meulesteedsesteenweg,51.08582912370704,3.7272732694411026
Familie Van Rysselberghedreef,51.03703050875895,3.7206876327420164
Brusselsesteenweg,51.03834331326253,3.7472464906675746
,51.05224563653583,3.721405848338971
Kunstlaan,51.04122090385155,3.72495701137665
Sint-Annaplein,51.04982384398515,3.734928645456225
Wolterslaan,51.049084214696904,3.7452936147127067
Rijkeklarenstraat,51.0449660321802,3.7474023931518228
Paddenhoek,51.05175593796592,3.724857831559838
Getouwstraat,51.07211372841134,3.7139491148749664
,51.052241713822134,3.724753539841298
Getouwstraat,51.07213246607174,3.7139688084739078
Sint-Pietersplein,51.04165464106363,3.7260414334385183
Drongensesteenweg,51.05697450690766,3.699871000736228
Botestraat,51.086172367028794,3.7057145720064084
Azaleastraat,51.06076661609053,3.7512851107012914
Sint-Pietersplein,51.041659547657595,3.725894241473152
Getouwstraat,51.07215120364406,3.7139885016756224
Volderstraat,51.0521826017344,3.72390490696556
Edmond Van Hoorebekestraat,51.03567065421072,3.7473897031051657
Kunstlaan,51.04126640507612,3.7251137877583957
Hoveniersstraat,51.037398144619125,3.7428002972834244
Kunstlaan,51.04134413202754,3.724988051079329
Standaertsite,51.03739080452216,3.7455033452537223
Botestraat,51.086194638595714,3.7057193134855555
Alphonse Claeys-Bouüaertlaan,51.07519168676384,3.6787848167056776
Standaertsite,51.037342252424224,3.7455153256743428
Forelstraat,51.04970288907219,3.7444574497211622
Sint-Annaplein,51.04979684693904,3.735051574942468
Driepikkelstraat,51.06710583485811,3.6828760995236673
Forelstraat,51.049713084073915,3.744469668383304
Driesstraat,51.03827758557118,3.744309992914606
Familie Van Rysselberghedreef,51.036991994046,3.7206968185660148
Oude Houtlei,51.05125145826762,3.7170201706575163
Driepikkelstraat,51.06713043024326,3.683139214105852
Citadellaan,51.03834743743648,3.72673867714525
Antwerpsesteenweg,51.07450940149337,3.7793596231148
,51.05023309977638,3.7112883428262258
Filips van Arteveldestraat,51.05059887659901,3.7350108770901715
Familie Van Rysselberghedreef,51.03705663469594,3.720694037051392
Oostendestraat,51.035147936229926,3.7151739537771635
,51.050293475091316,3.711275236481558
Filips van Arteveldestraat,51.05057231726553,3.735003465377503
Ledebergplein,51.037483346652365,3.7412426767911153
Hoveniersstraat,51.03739662784974,3.742752640513309
Antwerpsesteenweg,51.074490389165675,3.779321564922101
Edmond Van Hoorebekestraat,51.03567063215193,3.7474308412426036
Azevoetstraat,51.04536323944978,3.7452941585103057
Nederpolder,51.05325346875407,3.728868076398962
,51.03823018495539,3.723113019533811
,51.05019177909666,3.7113407377330154
Sint-Annaplein,51.049784857813826,3.7350869550323784
Azaleastraat,51.060736687281285,3.75128066101189
Spaanskasteelplein,51.054071843373684,3.737646483956266
Ferdinand Lousbergskaai,51.05048408820081,3.7376361202131734
Driepikkelstraat,51.067149977357374,3.68315685528675
Kunstlaan,51.041211183969835,3.725040208554088
Azevoetstraat,51.045416927747894,3.7454788474319174
Emanuel Hielstraat,51.04235981642189,3.759445925283055
Sint-Pietersplein,51.04165489826253,3.7259758500010105
Hofbouwlaan,51.0380802586407,3.7257587413629367
Forelstraat,51.04972782306072,3.744577459701417
Sint-Annaplein,51.049808910208476,3.7350074428454323
Meulesteedsesteenweg,51.08584303599589,3.7273560141715074
,51.03814198587855,3.718978649805575
Paddenhoek,51.05175788334787,3.7247706199768036
Hofbouwlaan,51.038120286382316,3.7258074732434356
,51.05224150462698,3.724705319800054
Hoveniersstraat,51.03735351517968,3.742815264799149
Kunstlaan,51.04123820637905,3.7249798514993744
Getouwstraat,51.07126241451562,3.713008326039909
Getouwstraat,51.071401352817894,3.7131634541764846
Ter Platen,51.040053310351254,3.729603041188704
Blekerijstraat,51.05974837019908,3.7316038243506404
Tentoonstellingslaan,51.04168798621644,3.7330366810759488
Blekerijstraat,51.0596380525081,3.732352864701945
Kasteeldreef,51.075546952164366,3.674297488115123
Alexianenplein,51.052193217492864,3.717244417660574
Pijlstraat,51.05279664500373,3.7049958936537326
Alexianenplein,51.05219327590224,3.717105348981323
Jan van Stopenberghestraat,51.053543545456584,3.7212022729753818
Pijlstraat,51.0528208549271,3.705137705871647
De Pintelaan,51.03006378567275,3.729178658128834
Ter Platen,51.0399301658093,3.729583323647944
Getouwstraat,51.070450437691804,3.7124323074016767
Jan van Stopenberghestraat,51.05354496334193,3.721272908718716
,51.0482733486318,3.710594614285229
Nicolaas Zannekinstraat,51.06242353370535,3.706164203231861
Gordunakaai,51.042649148883406,3.7103557354361985
Hoogpoort,51.05517211192259,3.7237662289718734
Nicolaas Zannekinstraat,51.06240565865781,3.7061576612508267
Volderstraat,51.052178965581085,3.7250059018869197
Getouwstraat,51.071280809306096,3.7130288175282935
Jules de Saint-Genoisstraat,51.02827023691419,3.757074859162215
Jan van Stopenberghestraat,51.053541998647646,3.7211310028323683
Kortrijksesteenweg,51.03757572583256,3.71559525472606
,51.05033449800834,3.710320932629366
Jan van Stopenberghestraat,51.05354277218384,3.721166638446822
Alexianenplein,51.052193552620196,3.7176580547855442
Alexianenplein,51.05219357641902,3.7176024333702444
Jules de Saint-Genoisstraat,51.02833717885073,3.7571487057323494
Kasteeldreef,51.075566932039486,3.673982293893513
Botestraat,51.086868329188945,3.7049711299853616
De Pintelaan,51.030083018378505,3.7292165854492514
,51.04094048272896,3.719782350621022
Alexianenplein,51.05219326409909,3.717133174899095
Hoogpoort,51.05515415793317,3.7238109335095366
Kortrijksesteenweg,51.03146219995111,3.713702483311993
Blekerijstraat,51.05974311329768,3.731638494040097
Alexianenplein,51.05219360031861,3.717546811453664
Ter Platen,51.04000274748027,3.7295949487535176
Getouwstraat,51.07138289165521,3.713143114491902
Alexianenplein,51.052193624035205,3.717491190218462
Nicolaas Zannekinstraat,51.06244317941227,3.706168454642747
Botestraat,51.08767974120971,3.7043872664230966
Jules de Saint-Genoisstraat,51.02828671700994,3.7570925184465054
Botestraat,51.086882813473835,3.7049541182993386
Ter Platen,51.03998037701316,3.7295913871680684
Zonder-Naamstraat,51.0585407717035,3.7348208661899296
Pijlstraat,51.052966138793906,3.7057374736944584
Kongostraat,51.0605875721347,3.7309663135073734
Blindeken,51.05541139366738,3.7152081256952467
Burgstraat,51.05656579788288,3.7195345935314466
Drabstraat,51.05552236320131,3.7201295472089764
Antoon Sanderusstraat,51.06435544552832,3.7267867369129966
Rodetorenkaai,51.0565303617275,3.7338983792699088
Nieuwland,51.06035861085607,3.729397569016164
Warandestraat,51.05840359325071,3.736734479967325
Antoon Sanderusstraat,51.06436839031315,3.7267428747390587
Drabstraat,51.055528560272975,3.7201637917485573
Hoogstraat,51.05457306483188,3.714561422832189
Beverhoutplein,51.05717854696642,3.7282961163895014
Ramen,51.055282815251516,3.716379152051791
Geraard Mercatorstraat,51.063677201462546,3.727238935205171
Pijlstraat,51.05275491131773,3.7044997386170198
Pijndersstraat,51.05818079801997,3.736241353286557
Warandestraat,51.05785453617452,3.736990946630731
Geraard Mercatorstraat,51.06370231859776,3.7272161690382797
,51.05603873057349,3.7202538841024655
Rasphuisstraat,51.05456366867674,3.7117517410894822
Spiegelhofstraat,51.05317269596787,3.7034855401896856
Hoogstraat,51.054568409403714,3.714622440425793
Onderstraat,51.05589381984059,3.7252240896442275
Berouw,51.06341937265005,3.7263974920375267
Beverhoutplein,51.05722528634869,3.7282813518110007
Rodetorenkaai,51.05653040774378,3.7338842064749964
Hoefslagstraatje,51.05667811834618,3.7233049268228875
Tarwestraat,51.06110596865951,3.7163965585625247
Ter Linden,51.002483330066475,3.7109028324801057
Lentestraat,51.035527786948336,3.731042117057734
Dampoortstraat,51.056946743657534,3.7373008833654433
Sint-Veerleplein,51.05651930030555,3.7211904842364154
,51.059136428587834,3.7237559263195448
Ter Linden,51.002636905974846,3.7105513132959516
,51.056410774653855,3.736787541028392
Bommelstraat,51.03323401344417,3.72859638863436
Woodrow Wilsonplein,51.04840316994754,3.7309337276128978
Invalidenstraat,51.07718289870512,3.7619213346453115
,51.05912354454981,3.7237368831475313
Goedlevenstraat,51.077517901444025,3.7666367974918136
Gasmeterlaan,51.06736647632524,3.722803876230144
Vlasmarkt,51.05639383686706,3.72847109367315
Woodrow Wilsonplein,51.04838662896689,3.730867429960321
Lourdesstraat,51.079666843434595,3.7569752850080587
Tolhuislaan,51.06366008323263,3.7255048233669834
Meerhoutstraat,51.09475168862822,3.769043042778041
Hippoliet Van Peenestraat,51.074698814029496,3.7014244851797726
Tolhuislaan,51.0636651437129,3.725488901881754
,51.0499015928007,3.7196215869447617
Woodrow Wilsonplein,51.048403051392675,3.731010505122973
Krommewal,51.05912567089738,3.72664131181124
Kammerstraat,51.056128804239734,3.7263708927295047
Gentstraat,51.09167663195089,3.7583527046216307
Ter Linden,51.00262384217321,3.7105806739553717
,51.05640844832875,3.7367652256775226
,51.04992259364642,3.71965462693875
Goedlevenstraat,51.07753872645263,3.7666161408742473
Invalidenstraat,51.077164986272734,3.7618966477997455
Ter Linden,51.00247073419419,3.7109323269110552
Gentstraat,51.091655837408965,3.7583558078517876
Ledebergplein,51.0369971180612,3.741212718000772
Binnenweg,51.03635365098486,3.739796712985037
Langestraat,51.03573419573089,3.743490488277555
Lentestraat,51.035289024865655,3.7288508685872706
Lucas Munichstraat,51.05556318463796,3.7360837222190333
Zwijnaardsesteenweg,51.03477312948399,3.7258352344323478
Stropstraat,51.03486676507479,3.7291818110878365
Rerum-Novarumplein,51.022532460517375,3.718268965211687
Ploegstraat,51.03261509248313,3.7466592275364192
Harmoniestraat,51.03793292603418,3.740311534690785
Rerum-Novarumplein,51.02231108925446,3.7182355295780916
Huurhouderijstraat,51.03724730636929,3.7460203087660378
Hagepreekstraat,51.0348378823557,3.7445957792033675
Hagepreekstraat,51.034818163519056,3.7446171383085547
Burggravenlaan,51.031843907964884,3.727113015461234
Lucas Munichstraat,51.05553782457813,3.7360620911935927
Slachthuisstraat,51.052879719416666,3.735739692290186
Hagepreekstraat,51.034431364861824,3.7439404050381464
Klepperstraat,51.03574851037432,3.7263262300602493
Zwijnaardsesteenweg,51.034794733408596,3.7258446988807514
Moriaanstraat,51.03146906453817,3.744960634085849
Stropstraat,51.03488965599181,3.7291593816103505
,51.05388083293085,3.7340838951577378
Burggravenlaan,51.03184944952363,3.727077637505977
Rederijkersstraat,51.036938421658874,3.7462641140224426
Kleine Kerkstraat,51.035620931580205,3.7427994894363374
Gemeenteplein,51.02008721157574,3.667680850321066
Hagepreekstraat,51.034857616262855,3.744574361552507
Sint-Colletastraat,51.03453446327788,3.7263289847002294
Slachthuisstraat,51.05287382828328,3.735705430634454
Corbiestraat,51.033804944331095,3.723461030259192
Zwijnaardsesteenweg,51.029309542907306,3.7222718159887633
Zwijnaardsesteenweg,51.03670499431486,3.72648558027783
Winterstraat,51.032502908181726,3.7295000705508765
Heerweg-Zuid,51.00157344643584,3.7124365082804744
Vlinderstraat,51.03370528905983,3.7471035936967394
Monterreystraat,51.03380513309893,3.722604591978047
Rerum-Novarumplein,51.02230101820546,3.7187406755998595
Sint-Daniëlstraat,51.03303510522978,3.7456545313353624
Hutsepotstraat,51.00286801899239,3.7143374433034646
Pastorijdreef,51.021321116909476,3.6694307714668377
Vlinderstraat,51.03371092125373,3.747138096901139
Lededries,51.037728160325884,3.7456575104458207
Pastorijdreef,51.02135435619203,3.6693827983342553
Sint Juliaanstraat,51.03356280637998,3.7317487930548907
,51.03453109314817,3.7416499724550767
Henri-Joseph Reystraat,51.03588722291016,3.73445287186075
Winterstraat,51.032493191986674,3.7294680581519084
,51.03770077656741,3.739248709843155
Adolf Van Ooteghemstraat,51.03095546156818,3.746826813325428
Moriaanstraat,51.03373507809277,3.7449207594737492
Heerweg-Zuid,51.00155980550958,3.712464792402646
Kraaistraat,51.035759414994175,3.7252505395000046
Weidestraat,51.034218708808545,3.746257395224827
Heerweg-Zuid,51.0015461920816,3.7124931090825264
Kraaistraat,51.035755678960264,3.7252856886488983
Guido Gezellestraat,51.03535904575706,3.743584338019175
Kortrijksesteenweg,51.02313677552667,3.702665303456699
Maaltebruggestraat,51.02626419315117,3.707558205404659
Pastorijdreef,51.02133773645763,3.6694067846952194
Joachim Schayckstraat,51.00042505551319,3.7168953125260904
Brusselsesteenweg,51.03240682360197,3.759122048291043
Heerweg-Zuid,51.00215123682831,3.712781567763141
Borluutpark,51.019353070086645,3.6572659202612017
Hutsepotstraat,51.00555656557318,3.7101515562367084
Kikvorsstraat,51.02073407577639,3.712363520608992
Rijvisschestraat,51.016388306132775,3.696494870189749
Kasteellaan,51.05569726319877,3.738730435302534
Steenakker,51.01862661907923,3.727022313823495
Jules de Saint-Genoisstraat,51.02869635314344,3.7574764324225622
Joachim Schayckstraat,51.00042155277205,3.716932903427477
Arsenaalstraat,51.0285913370688,3.7544251740044507
Kikvorsstraat,51.02116552438509,3.713682896180897
Teaterstraat,51.01883655253069,3.762823569536047
Tuinwijk ter Heide,51.027490124526985,3.7582285650554867
Filips de Goedekaai,51.03633312297841,3.7328254521442705
Kortrijksesteenweg,51.02305775822048,3.6991970566874954
Jules de Saint-Genoisstraat,51.028717070868915,3.757499636879216
Hutsepotstraat,51.005545290788085,3.7101823692944427
Arsenaalstraat,51.028161637421476,3.7553250114113736
De Naeyerdreef,51.03449315407503,3.7515113567489027
De Naeyerdreef,51.03449893302635,3.751545799960456
Kikvorsstraat,51.022573763224756,3.7160708125017132
Voorhoutkaai,51.05341481219897,3.7353000218273325
Gebroeders Van Eyckstraat,51.05323244788089,3.733589533416251
Arsenaalstraat,51.02857752915202,3.754453625671696
Joachim Schayckstraat,51.00043862495789,3.717000741502775
Spanjaardstraat,51.05424383187347,3.735349932854742
Hutsepotstraat,51.00556784062258,3.710120743014552
Kikvorsstraat,51.020756471671774,3.7123664772297884
Tuinwijk ter Heide,51.0275372510187,3.7582814656793624
,51.05180275908584,3.7470394721002385
Blazoenstraat,51.06261928794464,3.697110705936248
Heershagestraat,51.06007485525894,3.6984236537216226
,51.05182024380715,3.7470629458287186
Kunstenaarstraat,51.05119604766697,3.7461250468936655
Sint-Annaplein,51.04983707200832,3.7347937940913285
Madeliefjesstraat,51.05946735396266,3.696439138648305
Bevrijdingslaan,51.06293681512863,3.6979023991755664
Lieven Bauwensplein,51.05138626785646,3.7282467752015838
Beeldhouwersstraat,51.050863232442865,3.747458688458844
Heershagestraat,51.06005839197562,3.6984479253906564
Sint-Annaplein,51.049713497813855,3.7344382436724595
Heernislaan,51.04932603359128,3.7428051345617743
Ooievaarstraat,51.05817555883091,3.6986330813663937
Kasteellaan,51.04967301543902,3.7399463344824735
Varendrieskouter,51.047861668635306,3.6509422683199384
Sint-Kristoffelstraat,51.04977357489756,3.732536754531781
Bisdomplein,51.05256302133512,3.7289125906392013
Engelstraat,51.05486803934414,3.75066524405307
Sparrestraat,51.05992281227398,3.6992253157102852
,51.05023272692358,3.7378721046935808
Eendrachtstraat,51.049287902812964,3.7421769914871668
Brugsesteenweg,51.06482956698948,3.69148964146186
Bisdomplein,51.0525647178269,3.7288770364085155
Nieuwbrugkaai,51.05480391410881,3.73351511658227
Ooievaarstraat,51.05817757169229,3.6985922007176226
Heernislaan,51.04934435767538,3.742784493947393
Resedastraat,51.061803018524046,3.698261559511232
Geitstraat,51.05686474874401,3.6981655993260536
Biezenstuk,51.05938739971282,3.694491365011952
,51.04769127222816,3.7123541821357127
Haspelstraat,51.058403842260326,3.7020341130383425
Cederstraat,51.060051793684124,3.6977605794770327
Kastanjestraat,51.060458188644716,3.69889650311067
Boerderijstraat,51.060023422618244,3.6958074130959835
Sparrestraat,51.05865851846604,3.6968082976052536
Boerderijstraat,51.060051554057566,3.6958176818931903
Meibloemstraat,51.060219192644325,3.6948777814417553
Tulpstraat,51.0620417661229,3.6978666112214515
Acaciastraat,51.06136694409281,3.6990607455643194
Haspelstraat,51.0584195908272,3.702008757643657
Notelaarstraat,51.06251631639765,3.700446904274707
Kokerstraat,51.05759308951946,3.699536671701733
,51.047393015910906,3.712677347427594
Nimfenstraat,51.05894096969885,3.6927513918602735
Cantecleerstraat,51.064883582171774,3.6892266315139604
Toekomststraat,51.05152641905752,3.747983851057419
Voldersstraat,51.05219191029847,3.7222902417824297
Cantecleerstraat,51.0645786920687,3.6893386540773823
Reginald Warnefordstraat,51.059492215680294,3.7477857541113635
Ham,51.05825559085192,3.7331751186479245
Offerlaan,51.04607638345996,3.708591366998064
Molenaarsstraat,51.06416065035882,3.7186652993119482
Heerweg-Zuid,51.00166659024615,3.7125326062536272
Graaf van Vlaanderenplein,51.04644636491608,3.7328249354125114
Kongostraat,51.061317208321626,3.7336709189733654
Drongenstationstraat,51.04736938983926,3.6551894060126067
Victor Braeckmanlaan,51.06024916308473,3.760874740620037
Rozenbroekslag,51.05935687941814,3.7597119521577467
Heerweg-Noord,51.010063357211465,3.7187391650828228
Vossenkoer,51.0608061193921,3.7033475514985903
Drongensesteenweg,51.05772609930246,3.7018606357491666
Cantecleerstraat,51.06478284277398,3.6892447061462508
Dok-Noord,51.06606779658333,3.7340214854346017
Sint-Amandstraat,51.042610442232274,3.724833772103783
Sint-Gerolfstraat,51.04377681924481,3.6373594279364383
Wilgenstraat,51.064791182892016,3.7101688379525766
Heerweg-Zuid,51.00164402376976,3.712606008906608
Voldersstraat,51.0521856350837,3.722152683213434
,51.03806946029293,3.730183528003637
Vossenkoer,51.060797503938396,3.7033671112957083
Snepkaai,51.03940277364566,3.6917169798521488
Kongostraat,51.061326907518,3.733639270106905
Reginald Warnefordstraat,51.059503690602,3.74781960235137
Toekomststraat,51.05177464736667,3.748452725811502
Driebeekstraat,51.03744490253481,3.768215403226508
Ham,51.062038836024605,3.7340730548430203
Voldersstraat,51.05218965911928,3.7225322185593335
Land van Rodelaan,51.03576802138791,3.75781415005972
Cantecleerstraat,51.06510182013408,3.6892489061712137
Heerweg-Noord,51.01003734475024,3.7187209283673868
Toekomststraat,51.051509131701735,3.747958990620927
Offerlaan,51.04608377158933,3.7085210348712416
Rozenbroekslag,51.059349278868275,3.7596989096746714
Cantecleerstraat,51.06449720521269,3.689396321104861
Cantecleerstraat,51.064569264696196,3.6893443719811545
Voldersstraat,51.05219128991418,3.7222638338292033
Forelstraat,51.04846540283415,3.7424176050817994
Toekomststraat,51.05036880906423,3.7460574148186097
Rodelijvekensstraat,51.060579038311964,3.724531744410678
Langeboomgaardstraat,51.05017181414348,3.7303869308610667
,51.052185608731214,3.722076523555564
Sint-Gerolfstraat,51.04375224020264,3.637308122754137
Sint-Annastraat,51.04728108764269,3.7336894560203846
Sint-Gerolfstraat,51.0438250040082,3.637458658541317
Muinklaan,51.04325207469938,3.731755794937956
Ham,51.058210962157105,3.7331719195980755
Steenhouwersstraat,51.03843053641766,3.744600033442696
Denderlaan,51.049015753307685,3.7446055783178145
Rozenbroekslag,51.059361984976825,3.759726020463458
Ossenstraat,51.05124199252317,3.739464779443247
Rozenbroekslag,51.059367758440914,3.7597862153000423
Drongenstationstraat,51.04737696080408,3.6551552154226563
Dok-Noord,51.066814521701865,3.7336988481364157
Keizervest to,51.0418642866407,3.739634791579764
Cantecleerstraat,51.06511075125096,3.689251448517303
Cantecleerstraat,51.06435829107121,3.689525564469252
Onderstraat,51.05625209561203,3.7243098193819795
Alfons Braeckmanlaan,51.063364466077196,3.769321661226468
Ham,51.06205852548575,3.7340770953498246
Dok-Noord,51.06608965815895,3.7340111577127986
Offerlaan,51.0460800777069,3.708556200927548
Melkerijstraat,51.025797857535316,3.731337518029229
Drongenstationstraat,51.04738416371702,3.6551216186915974
Sportstraat,51.04167383015075,3.7065110152750442
Driebeekstraat,51.036888349668885,3.766143603715539
Muinkkaai,51.045872679520144,3.728732435069345
Ham,51.05823313754472,3.733173613012053
Rozenbroekslag,51.05936000466353,3.75982132288076
Acaciastraat,51.06057567773198,3.699537623332909
Sint-Gerolfstraat,51.043766019806746,3.6373367607468494
Toekomststraat,51.050398403748815,3.7462505934780324
Goedendagstraat,51.083053774028855,3.730516198431108
Destelbergenstraat,51.05059147702754,3.7555901973747012
Voorhavenlaan,51.08281187875476,3.72759738450922
Hoogstraat,51.05526593688018,3.7124930799400597
Kogelstraat,51.05874391313172,3.7414709358797102
Kasteellaan,51.0536530255504,3.7402954183797767
Meulesteedsesteenweg,51.078773995573776,3.729540674174096
Frans Tavernierstraat,51.04859299641354,3.720690555973185
Meulesteedsesteenweg,51.076062834723345,3.7305951060111475
Meulesteedsesteenweg,51.07608720205595,3.7305310839158308
Prinsenhof,51.059511419098214,3.715441986332612
New-Yorkstraat,51.07756083432859,3.729385562596164
Goedendagstraat,51.08304570656773,3.7280702422959995
Francisco Ferrerlaan,51.06979860858815,3.703100366902747
Oude Houtlei,51.05000521978897,3.717303058383556
Fazantstraat,51.074565446785165,3.7320962464832
Visitatiestraat,51.0676920125768,3.7495051439387495
Doornsteeg,51.05360330274005,3.7328501409665455
Makelaarsstraat,51.071729711531695,3.730092252256764
Bevrijdingslaan,51.06095340448137,3.7012535440617045
Kleindokkaai,51.057560684661496,3.739133598972981
Haanstraat,51.07420070573383,3.7315252135528088
Snoekstraat,51.047450041133715,3.7421828285088874
Doornsteeg,51.053602483396986,3.7328078563678213
Hoogstraat,51.05528344418373,3.7124602668858993
Oude-Abdijstraat,51.05002788507311,3.6621308197068925
Griendeplein,51.06046431622696,3.710847292834839
Gentstraat,51.09161431854133,3.7583600146622684
Rotterdamstraat,51.07991255417232,3.728959493004532
Papegaaistraat,51.050616830289,3.7111544311350984
Oude Houtlei,51.05004658221734,3.7173420984292225
Ferdinand Lousbergskaai,51.047331008113694,3.7393606982095045
Visitatiestraat,51.06634865560658,3.748805412027943
Loodsenstraat,51.07229459138855,3.7287625393759876
Priesterstraat,51.027974946822326,3.7546341765628353
Visitatiestraat,51.06637231980415,3.748814693022885
Scandinaviëstraat,51.07002166876547,3.739813378488573
Apostelhuizen,51.05228861972131,3.7336493571666645
Kasteellaan,51.05364261566153,3.7402260447199716
Terneuzenlaan,51.07150503274915,3.7285185693323575
Kajuitstraat,51.07321837512663,3.731374253993112
Tweekapellenstraat,51.044029650135094,3.7548017864499297
Voorhavenlaan,51.082793382733385,3.7276025286963783
Zeilstraat,51.071580978008505,3.7312061149998366
Ter Platen,51.03925182472888,3.7295014336484638
Redersplein,51.08707995262532,3.7273024031392126
Zuiderlaan,51.04950152373825,3.6876704495306365
Helsinkistraat,51.07993330774662,3.7309857703796023
Snoekstraat,51.04746642039927,3.7421559856306423
Ter Platen,51.039205662155425,3.7295083113350342
Lijnmolenstraat,51.06782147374096,3.7601094389751335
Londenstraat,51.07507962408681,3.729482324626904
,51.039800276114626,3.7243546105836476
Papegaaistraat,51.050620496412385,3.711184945744907
Marseillestraat,51.0845010445184,3.7294353295172855
Chocoladesteeg,51.075233434145176,3.730366856190379
Matrozenstraat,51.07107197976004,3.729999493270358
Vorkstraat,51.0750896748488,3.733684960346187
Ter Platen,51.03916054872786,3.729521988390769
Ter Platen,51.03922881626784,3.7295042228586683
Visitatiestraat,51.06766875792371,3.74949409762195
Henri Crombezlaan,51.02519183549456,3.692821333628075
Fazantstraat,51.07524761856835,3.7329560316345556
Pauwstraat,51.07356768500672,3.731359629746838
Meulesteedsesteenweg,51.07881327089869,3.729523535738884
Leithstraat,51.080434253804434,3.729243263437517
Makelaarsstraat,51.07175098063612,3.7300669513637277
Heidestraat,51.028773239130494,3.7551693469372296
Kasteellaan,51.05364794141938,3.740260687092167
Leithstraat,51.08038093589284,3.7297882872199146
Prinsenhof,51.05948906188559,3.7154456056064156
Lijnmolenstraat,51.06902844184726,3.7608263253512555
Bevrijdingslaan,51.060940665303725,3.7012720306365265
,51.03982234269924,3.724353358726223
Dendermondsesteenweg,51.05379093446086,3.7434181434034746
Chocoladesteeg,51.07523217003427,3.7303442212821842
Priesterstraat,51.027959851774504,3.754656896753246
Citadellaan,51.038634125088635,3.7276029066697287
Wondelgemstraat,51.06192689585686,3.7101559689642265
Lange Boomgaardstraat,51.051299795991746,3.731513997444206
Sassekaai,51.070007716489904,3.7293815988575623
Gasmeterlaan,51.065169649549006,3.708496803875782
Sleepstraat,51.06395498748682,3.7293552044804934
Sassekaai,51.06998373867276,3.7293522617856114
Domien Geersstraat,51.09718041970354,3.7630456334725344
Moutstraat,51.02937274431928,3.7356760343371005
Jozef II-straat,51.06196286077011,3.7109039037650944
Kartuizerlaan,51.06229703856536,3.7252996220755987
Vlaanderenstraat,51.05034437105139,3.7299130753398044
Jozef II-straat,51.061980462829794,3.710926650906488
Wondelgemstraat,51.06197363441789,3.710136931159382
Opgeëistenlaan,51.06287793071673,3.71558806416153
Aloïs Joosstraat,51.06204013679701,3.7069943314451246
Schaliestraat,51.06266946360004,3.704407382852744
Gasmeterlaan,51.06707355322891,3.7208741168903954
Braemkasteelstraat,51.037152958976264,3.7632422697469976
Opgeëistenlaan,51.06281959113756,3.71550731909219
Sluizeken,51.05970577298364,3.7247421887622503
Opgeëistenlaan,51.06282704892192,3.715517444825324
Keizer Karelstraat,51.05149482465282,3.7327999460959624
Aloïs Joosstraat,51.06206184119268,3.707003582745079
Baudelokaai,51.05931755168382,3.730101131321474
Citroenstraat,51.06200476371272,3.708428512173754
